name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,windgust,windspeed,cloudcover,description,icon
NgheAn,2023-05-22,39,28.7,32.5,50.5,31.6,39.3,64,0,25.2,19.4,36.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-05-23,39.1,27,31.7,49.7,29.7,37.8,65.4,2.4,36.4,26.6,67,Partly cloudy throughout the day with rain,rain
NgheAn,2023-05-24,33.6,26.3,29,44.2,26.3,33.7,77,0.1,19.4,16.6,84.6,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-05-25,33.1,25.1,28.6,44.9,25.1,33.4,80.2,4.6,24.1,18.7,73.4,Partly cloudy throughout the day with rain,rain
NgheAn,2023-05-26,32.6,26.1,28.8,44.8,26.1,33.6,80.6,0.5,26.6,19.4,67.3,Partly cloudy throughout the day with rain,rain
NgheAn,2023-05-27,31.7,25.8,28.4,39.2,25.8,32.4,80.6,1.8,28.4,23.8,35.2,Partly cloudy throughout the day with rain,rain
NgheAn,2023-05-28,32.6,25.5,28.4,39.5,25.5,32.4,81.1,1.7,22,19.4,16.7,Clear conditions throughout the day with rain,rain
NgheAn,2023-05-29,32.6,26,28.8,39.5,26,33.1,79.2,0.1,20.5,17.6,15.2,Clear conditions throughout the day with late afternoon rain,rain
NgheAn,2023-05-30,33.7,25.9,28.9,43.3,25.9,33,77.3,0,23,19.1,3.6,Clear conditions throughout the day,clear-day
NgheAn,2023-05-31,35.1,26,29.9,46.1,26,35.9,76.9,0,26.3,22.3,8.2,Clear conditions throughout the day,clear-day
NgheAn,2023-06-01,37.5,27.6,31.8,51.4,31.4,39.4,71,0,37.4,25.9,33.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-06-02,38.6,28.1,32,50.8,31,39.4,67.9,0,38.5,25.6,54.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-06-03,35.8,26.8,30.9,55.1,30.6,37.6,70.7,0.4,26.6,20.5,57,Partly cloudy throughout the day with rain,rain
NgheAn,2023-06-04,33.2,26,28.9,44.3,26,33.1,78.1,77,31,22.3,88.8,Partly cloudy throughout the day with rain clearing later.,rain
NgheAn,2023-06-05,32.6,26.1,29,41.7,26.1,33.2,77.7,1.3,15.8,14.8,89.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-06-06,32,26.3,28.9,41.2,26.3,33.9,79.3,7,18,16.2,86.8,Partly cloudy throughout the day with rain,rain
NgheAn,2023-06-07,31.2,26.3,28.6,39.1,26.3,32.9,79.8,2.1,19.1,17.6,83.5,Partly cloudy throughout the day with rain,rain
NgheAn,2023-06-08,34.8,26.8,30,42.9,29.6,35.4,73.8,0.1,18,17.3,83.7,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-06-09,31.2,27.2,29.2,37.9,29.9,34.1,75.1,0.8,20.5,18,94.4,Cloudy skies throughout the day with rain,rain
NgheAn,2023-06-10,35,26,29.4,44.1,26,34.2,77.1,0.1,16.2,12.2,82,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-06-11,35.7,25.5,30.2,48.7,25.5,35.6,73.3,2.8,22,14.4,72.4,Partly cloudy throughout the day with rain,rain
NgheAn,2023-06-12,35.6,27.3,30.8,44.3,30.2,36.6,69.9,0,23.4,19.1,87.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-06-13,36.1,27.8,31.7,43.6,30.8,37,63.4,0,34.2,22.3,92.4,Cloudy skies throughout the day,cloudy
NgheAn,2023-06-14,36,28.4,31.3,44.4,31.7,37,66.3,0,31.3,15.8,94.4,Cloudy skies throughout the day,cloudy
NgheAn,2023-06-15,36.1,28,31.2,46.1,31.1,37,66.6,0,27.7,15.5,88,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-06-16,37.1,27.7,31.9,46.3,30.6,37.7,63.7,0,28.1,16.6,90.8,Cloudy skies throughout the day,cloudy
NgheAn,2023-06-17,36.6,27.9,31.9,45.6,30.7,38,64,0,22.3,15.8,79,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-06-18,35.5,27.9,31.3,45.3,31,36.7,65.4,0,31,15.5,95.7,Cloudy skies throughout the day,cloudy
NgheAn,2023-06-19,36.5,27.7,30.9,45,30.3,36.2,67,0,33.1,21.6,91.2,Cloudy skies throughout the day,cloudy
NgheAn,2023-06-20,37.9,27.2,31.5,47,29.8,37.5,66.4,0,28.8,25.6,71.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-06-21,38,27.8,32,47.8,30.3,37.6,62.7,0,31.7,24.8,14.6,Clear conditions throughout the day,clear-day
NgheAn,2023-06-22,38.6,28.5,32.7,47.8,31,38.2,58.6,0,32.8,16.2,66.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-06-23,37.2,28.5,31.2,47.1,31.4,37.6,68.1,1.1,30.6,18,93.6,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-06-24,31.1,26.8,28.8,40.5,29.8,34.1,80.8,0.1,20.2,12.2,99.5,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-06-25,31.4,25.2,27.5,37.3,25.2,30.8,84.9,5,15.8,16.2,95.6,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-06-26,29.7,25.1,27.5,35.6,25.1,30.4,84.3,31.4,10.8,11.9,89.5,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-06-27,31.3,25.4,28.4,38.9,25.4,32.9,83.2,1.5,22.3,18.4,88,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-06-28,32.2,26.5,28.9,42.8,26.5,34.2,80.8,5.1,25.2,20.5,60,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-06-29,35.7,26.7,30.2,46.5,26.7,36,74.1,0.1,37.4,26.3,13.7,Clear conditions throughout the day with late afternoon rain,rain
NgheAn,2023-06-30,38,28.1,32.4,46.1,31.6,38.8,64,0,24.8,15.1,38.2,Becoming cloudy in the afternoon,partly_cloudy_day
NgheAn,2023-07-01,37.7,28.4,32.6,45.8,32,39,62.9,0,30.6,17.6,55.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-07-02,37.1,28.3,32.1,47,31.5,37.9,62.5,0,33.1,25.6,69.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-07-03,36.5,27.7,30.8,44.7,30.6,35.3,64.4,0,41,25.9,63.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-07-04,36,26.8,30.8,44.1,29,35.3,64.8,0,34.9,25.9,19.7,Clear conditions throughout the day,clear-day
NgheAn,2023-07-05,35.6,26.6,30.4,42.9,26.6,35.1,67.1,0.1,41,35.6,12.6,Clear conditions throughout the day with late afternoon rain,rain
NgheAn,2023-07-06,38.1,26.5,30.8,45.8,26.5,35.9,67.1,0,28.1,22.3,12.6,Clear conditions throughout the day,clear-day
NgheAn,2023-07-07,37.6,27.7,31.2,48.4,30.3,37.4,69.2,0,43.6,32.8,13.7,Clear conditions throughout the day,clear-day
NgheAn,2023-07-08,36.6,27.6,31,48.7,30.5,37.6,71.6,0,40.3,30.2,30.4,Clearing in the afternoon,partly_cloudy_day
NgheAn,2023-07-09,35.1,27.1,30.1,49.9,30.2,36.4,75.8,0.1,40,29.5,56.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-07-10,35.1,26.7,29.8,45.6,26.7,34.7,73.1,12.1,33.8,29.2,55.7,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-07-11,36.7,26.9,30.8,44.9,29.1,36.3,68.5,0,33.8,27,45.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-07-12,38.1,27.3,32.2,48.3,29.6,37.4,61.3,0,31,15.8,24.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-07-13,39,27.4,31.8,47.4,29.7,36.9,62.8,0,38.2,27.7,32.3,Becoming cloudy in the afternoon,partly_cloudy_day
NgheAn,2023-07-14,38.5,27.4,31.4,48.5,29.9,37.5,67,0.1,27.4,23,75.2,Partly cloudy throughout the day with afternoon rain,rain
NgheAn,2023-07-15,35,26,30,49.1,26,35.9,76.6,7.1,24.5,24.1,82.6,Partly cloudy throughout the day with rain,rain
NgheAn,2023-07-16,33.1,25.2,29.3,42.8,25.2,33.9,76.8,6.7,17.6,14,97.6,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-07-17,34,25.3,29.4,42.3,25.3,34.3,77.3,5,25.2,15.1,98.6,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-07-18,35.5,27.4,30.3,42.7,29.6,35.4,70.1,11.9,39.2,28.4,96.1,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-07-19,31.9,27.1,28.9,43.1,30.6,34.7,82.8,8.9,28.4,18.4,77.1,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-07-20,31.5,26.5,28.7,40.5,26.5,33.8,81.7,4.6,19.4,14.8,78.9,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-07-21,30.8,26.7,28.7,36.9,26.7,33.7,81.6,47.9,19.4,18.7,53.1,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-07-22,32.6,26.2,28.9,40.8,26.2,33.6,79.9,2.3,24.1,19.1,31.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-07-23,33,25.9,29.1,41.4,25.9,33.9,77.7,0,24.8,18.4,20.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-07-24,33.1,26,29.1,40.9,26,33.9,77.6,0,19.8,17.3,38.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-07-25,33.5,26,29.3,41.6,26,33.8,76.3,0,27.4,20.5,42.7,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-07-26,34.6,26.1,30.1,45.7,26.1,35.2,72.2,0,32.4,28.1,44.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-07-27,38.1,27.3,31.8,48.5,30.1,38.3,67.3,0,27,20.9,84.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-07-28,37.6,26.5,30.8,47.4,26.5,37.4,73.8,44.7,28.8,21.6,87.4,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-07-29,32.7,26.4,29.6,44.4,26.4,35.3,79.4,3.9,16.6,15.1,95.6,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-07-30,33.6,26.9,30.1,40.9,29.8,36,74.2,0.1,18.4,18.4,93.5,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-07-31,34.6,27.6,30.5,41,30.7,35.8,69.7,0,23,19.1,94.2,Cloudy skies throughout the day,cloudy
NgheAn,2023-08-01,32,26.5,28.1,39.5,26.5,32.3,81.9,6.7,20.9,15.1,98.3,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-08-02,27.2,24.5,25.9,31.3,24.5,26.7,93.1,19.2,28.1,16.6,99.1,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-08-03,29.8,25.3,27,35.5,25.3,29,87.6,32.8,26.6,18.7,97.1,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-08-04,30,26,27.8,35.8,26,30.9,80.1,4.5,46.1,25.6,97.5,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-08-05,31.6,27.2,28.8,35.2,29.1,32.2,69.7,0.2,47.5,20.5,97.7,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-08-06,31.6,25.8,27.9,37.1,25.8,29.6,72.2,0.2,54.4,27.7,97.8,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-08-07,31.5,26.1,28.1,35.9,26.1,30.5,71.1,1.3,47.9,27.7,99.2,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-08-08,34,26.2,29,39.9,26.2,31.9,68.6,0,44.3,21.6,89.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-08-09,34.6,27.4,29.9,46.1,29.9,33.8,65.7,0,46.8,29.2,70.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-08-10,37.1,26.5,31,44.8,26.5,35.8,65.4,0,34.6,18.7,69.8,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-08-11,34.2,26.2,29.5,40.6,26.2,33.9,73.4,0.4,38.9,25.2,94.8,Cloudy skies throughout the day with morning rain,rain
NgheAn,2023-08-12,33.7,27.1,30.2,43.5,29.4,35.6,70.9,0.1,28.1,19.4,74.3,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-08-13,35.1,26.4,29,42.6,26.4,33.7,77.5,16.8,24.8,11.5,93.5,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-08-14,33.6,26.6,29.3,41.2,26.6,34.2,76.3,6.6,22,15.5,87.5,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-08-15,33.1,26.6,29.3,44.8,26.6,34.5,76.5,2.1,14.8,14.4,88.8,Partly cloudy throughout the day with rain,rain
NgheAn,2023-08-16,36.1,26.8,30.5,43.8,29.4,36.5,73,0.4,20.2,17.3,86.6,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2023-08-17,34.7,27.1,30.7,45.1,29.5,36.6,70.3,0,28.1,19.4,66.4,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-08-18,38.1,27.8,31.3,48.1,30.8,37.5,68.6,0,28.4,20.2,21.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-08-19,35.2,27.7,30.7,48,31.6,37.4,73,0.4,21.6,17.6,65.1,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-08-20,31.5,27.6,29.3,41.8,31.6,35.3,80.1,1.4,14,14,87.9,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-08-21,33.6,26.7,29.2,44.8,26.7,34.7,80.3,3.7,20.5,16.2,73.6,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-08-22,35.1,26.4,29.8,42.8,26.4,35,76.6,0.6,24.1,18.7,85.5,Partly cloudy throughout the day with rain,rain
NgheAn,2023-08-23,36.7,27.1,30.8,45.2,29.6,36.6,69.8,0.1,24.5,17.6,86.3,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-08-24,34.2,27.2,29.8,42.9,30.4,35.6,75.5,1,17.6,17.3,89.6,Partly cloudy throughout the day with rain,rain
NgheAn,2023-08-25,33.7,26.5,29.7,44.4,26.5,35.4,76.8,0.3,19.1,16.6,89.4,Partly cloudy throughout the day with rain,rain
NgheAn,2023-08-26,37.1,26.8,31.2,44.8,29.2,36.3,66,0,34.9,17.3,74.2,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-08-27,36.1,27.4,31.6,44.2,30,36.5,62.7,0.2,34.9,18.7,84.7,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-08-28,33,27,29.6,41.1,29.3,34.5,72.2,0.5,28.4,21.2,96.7,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-08-29,31.6,25.2,28.7,37.8,25.2,32.5,74.8,2,23.4,22,96.3,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-08-30,31.6,26.4,28.5,36.1,26.4,31.4,72.7,4,28.4,22.7,86.9,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2023-08-31,33.1,26.1,29.1,37.3,26.1,31.9,68.3,0.5,26.3,21.6,39.5,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2023-09-01,33.6,25.8,29.3,38.3,25.8,32,66.2,0.1,24.8,19.1,53.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-09-02,35.6,27,30.4,41.5,29.1,34.7,66.1,1.8,24.5,17.6,59.1,Partly cloudy throughout the day with rain,rain
NgheAn,2023-09-03,34.1,25.6,29.2,42,25.6,32.9,72.1,1.6,28.4,23.4,70.5,Partly cloudy throughout the day with rain,rain
NgheAn,2023-09-04,29,26.2,27.4,33.3,26.2,29.4,76.7,0.2,32.8,29.9,81.5,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-09-05,30.6,25,27.9,36.4,25,30.9,79.2,0.1,23,20.9,80.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-09-06,31.1,26.2,28.5,37.8,26.2,32.3,77.7,1.9,14.4,12.2,87.5,Partly cloudy throughout the day with rain,rain
NgheAn,2023-09-07,32.2,26.2,28.9,40.3,26.2,32.6,74.6,0.1,15.1,15.8,83.3,Partly cloudy throughout the day with morning rain,rain
NgheAn,2023-09-08,33.7,26.7,29.4,42.5,29.4,34.3,74.9,0,19.4,20.2,84,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-09-09,33.3,26.1,29.3,44.4,26.1,34.3,76.8,1.9,16.6,16.6,74.9,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-09-10,32.3,25.7,28.6,40.5,25.7,32.9,80.9,3.5,13,14.4,93.3,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-09-11,31,26.7,28.5,36.9,26.7,32.5,77.2,0.2,26.3,18.7,96.1,Cloudy skies throughout the day with morning rain,rain
NgheAn,2023-09-12,34,26.4,29.3,39,26.4,32.9,70.4,1.2,29.9,17.3,89.2,Partly cloudy throughout the day with rain,rain
NgheAn,2023-09-13,29.8,25.9,27.6,33.8,25.9,30.5,81.1,13,27.4,19.4,92.9,Cloudy skies throughout the day with rain,rain
NgheAn,2023-09-14,29.6,24.2,25.8,34.7,24.2,26.4,87.2,8.4,36,23.4,97,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-09-15,27,24.2,25.1,29.9,24.2,25.3,92.5,0.1,32.8,19.8,99.1,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-09-16,26.6,24.8,25.6,26.6,24.8,25.6,91.8,11,28.8,22.7,96.3,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-09-17,30.3,25.2,26.8,36,25.2,29.1,86.8,71,12.6,11.2,91,Cloudy skies throughout the day with rain,rain
NgheAn,2023-09-18,30.1,25.3,27.4,37.3,25.3,30.2,84.8,3.3,16.6,11.5,87.8,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-09-19,32.2,25.7,28.3,40.7,25.7,32.1,80.9,12,23.8,17.3,62.2,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2023-09-20,33.2,26.1,28.7,43.4,26.1,33.2,80,0.3,24.5,17.6,10.1,Clear conditions throughout the day with late afternoon rain,rain
NgheAn,2023-09-21,33.7,25.7,28.8,43.3,25.7,33.6,80.1,0.2,23.4,18,24.3,Becoming cloudy in the afternoon with late afternoon rain,rain
NgheAn,2023-09-22,33.3,26.2,28.9,40.9,26.2,33.5,78.5,0.1,21.2,15.8,28.9,Partly cloudy throughout the day with morning rain,rain
NgheAn,2023-09-23,33.2,25.9,28.8,39.6,25.9,32.9,77.4,0.1,14.4,14.4,23.9,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2023-09-24,32.2,25.8,28.3,37.8,25.8,32.2,80,5.6,21.6,18,72.2,Partly cloudy throughout the day with rain,rain
NgheAn,2023-09-25,28.3,25.2,26.8,33.5,25.2,28.9,88.6,86,51.5,40.3,92.3,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-09-26,29.8,25.7,27.4,37.3,25.7,30.9,86.5,87,48.2,37.4,99.2,Cloudy skies throughout the day with rain,rain
NgheAn,2023-09-27,28.9,25.4,26.7,33.4,25.4,28.4,88.4,57,31.3,22.7,99.3,Cloudy skies throughout the day with rain,rain
NgheAn,2023-09-28,27.2,24.9,25.9,31.2,24.9,26.5,90,22,14.8,12.2,93.6,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-09-29,28,25.1,26.5,32.7,25.1,28.3,88.7,49,13.3,13.3,95.5,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-09-30,30.9,25.4,27.5,37.7,25.4,30.6,83.2,0.8,13,11.9,74,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2023-10-01,31.6,25.7,27.8,38.8,25.7,31,81.5,0.1,14.4,14.4,29.9,Clearing in the afternoon with morning rain,rain
NgheAn,2023-10-02,32.2,25.3,27.7,39.1,25.3,30.7,81.4,0,14.8,12.6,18.4,Clear conditions throughout the day,clear-day
NgheAn,2023-10-03,32.1,25.1,28,39.6,25.1,31.3,80.8,0,14,13.7,18,Clear conditions throughout the day,clear-day
NgheAn,2023-10-04,32.2,25.8,28.5,39.4,25.8,32.5,80.3,0,19.4,14.4,21.3,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-10-05,32.2,26,28.7,39.5,26,33,78.8,0,15.8,14,50.3,Becoming cloudy in the afternoon,partly_cloudy_day
NgheAn,2023-10-06,33.4,26.2,28.8,43.2,26.2,33.5,79.1,0.5,18,14.4,56.4,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-10-07,31.5,25.4,28.1,39.3,25.4,31.5,80.3,0.1,26.3,20.9,60.6,Clearing in the afternoon with late afternoon rain,rain
NgheAn,2023-10-08,27.3,24.3,25.3,30.2,24.3,25.4,80.4,5,24.8,22,90.8,Cloudy skies throughout the day with early morning rain,rain
NgheAn,2023-10-09,29,23.8,25.9,30.4,23.8,26.4,75.2,2.6,23.4,19.8,66.6,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2023-10-10,27.2,23.4,25.5,29,23.4,25.7,79.3,8,33.5,25.9,91,Cloudy skies throughout the day with morning rain,rain
NgheAn,2023-10-11,26.1,23.1,25,26.1,23.1,25,76.7,4.8,27,20.9,96.7,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-10-12,25,23,23.9,25,23,23.9,90,27.2,31,22,99.6,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-10-13,27.1,23.1,24.8,29.9,23.1,24.9,87.4,21.3,28.4,21.6,97.1,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-10-14,27.2,23.6,25.2,29.9,23.6,25.6,86.6,135.9,29.2,24.5,98.2,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-10-15,26.1,23.2,25,26.1,23.2,25,79.4,2,29.5,23,79.6,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-10-16,28.6,22.2,25.4,31,22.2,26,77.2,0.5,24.8,20.2,46.6,Partly cloudy throughout the day with rain,rain
NgheAn,2023-10-17,29.6,23.8,26.3,32.9,23.8,27.4,78.1,2.4,27.7,25.2,71.4,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-10-18,29.1,24.6,26.6,31.4,24.6,28,77.9,0.6,25.2,18.4,95.2,Cloudy skies throughout the day with rain,rain
NgheAn,2023-10-19,32,24.4,27.3,37,24.4,29.1,78,0.2,21.6,15.5,92,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-10-20,31.1,25.5,27.5,36.4,25.5,29.5,74.8,0.6,43.9,31.7,65.1,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-10-21,27.5,23.7,25,28.9,23.7,25.1,64.4,0.1,37.8,32,88.5,Partly cloudy throughout the day with early morning rain,rain
NgheAn,2023-10-22,25.5,22.9,23.8,25.5,22.9,23.8,73.9,0.1,22.7,18.4,99.9,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-10-23,25,23,23.8,25,23,23.8,84.9,2.9,24.8,16.9,96.5,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-10-24,27.1,23.5,25.1,30.2,23.5,25.3,87.9,1.3,28.1,20.5,98.6,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-10-25,25.5,23.6,24.5,25.5,23.6,24.5,91.9,131.4,26.6,16.2,98.1,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-10-26,27,23.6,25.3,29.8,23.6,25.6,89.3,84.8,20.9,18.4,95,Cloudy skies throughout the day with late afternoon rain,rain
NgheAn,2023-10-27,30.6,24.1,26.2,33,24.1,27.1,82.4,0.1,13,12.2,72.8,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-10-28,29.1,24.5,26.1,34.1,24.5,27.1,86.4,2.8,21.2,19.1,74.4,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-10-29,26.7,24.8,25.5,26.7,24.8,25.5,90.2,205.5,36,26.6,85.6,Partly cloudy throughout the day with late afternoon rain,rain
NgheAn,2023-10-30,25.5,23.4,24.4,25.5,23.4,24.4,90.3,29,47.9,35.6,99.8,Cloudy skies throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-10-31,26.1,23,24.6,26.1,23,24.6,83.9,8.6,33.5,27.7,78.9,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2023-11-01,27.5,23.1,24.9,30.3,23.1,25,81.2,1.8,20.5,18,60.1,Partly cloudy throughout the day with a chance of rain throughout the day,rain
NgheAn,2023-11-02,28.6,22,24.5,31.3,22,24.7,80.5,0,11.2,10.8,43.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-11-03,29.2,22.8,25.5,32.3,22.8,26.2,82.1,0,20.9,15.1,38.1,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-11-04,29.6,24.2,26.5,34.9,24.2,27.9,84.9,0,22.7,15.5,39.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-11-05,32,24.5,26.8,37.4,24.5,28.6,84.8,0,20.9,15.8,43.5,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-11-06,29.8,24.8,26.8,34.7,24.8,28.6,84.2,4.4,18,17.3,51.5,Clearing in the afternoon with rain,rain
NgheAn,2023-11-07,26.4,24.4,25.5,26.4,24.4,25.5,86.4,36,27.7,24.1,75,Partly cloudy throughout the day with rain,rain
NgheAn,2023-11-08,29.3,24.1,26,33.9,24.1,26.8,82.9,0.1,15.5,14,61.6,Partly cloudy throughout the day with morning rain,rain
NgheAn,2023-11-09,30,24,26.2,35.7,24,27.5,84.5,0,18,14,45.9,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-11-10,29.8,24.3,26.5,35.3,24.3,27.9,84.8,0.3,15.8,13,53.7,Partly cloudy throughout the day with rain in the morning and afternoon,rain
NgheAn,2023-11-11,30.6,24.5,26.8,35.5,24.5,28.3,82,0,16.6,12.2,30.6,Partly cloudy throughout the day,partly_cloudy_day
NgheAn,2023-11-12,29.6,24.6,26.4,34.9,24.6,27.7,84.6,1,24.1,19.8,30.6,Partly cloudy throughout the day with late afternoon rain,rain
